brand,product,username,rating,tanggal,review
SAFF&CO,Loui,M***u,5,2 bulan lalu,Repurcesss ke 5x nyaa aaa spl dar der dor aku yg kerjanya di pabrij panasss awet seharian Wangi gak pasaran sampe dinotice bnyak orng pake parfum apaa
SAFF&CO,Loui,R***m,5,2 bulan lalu,Udah kesekian kali beli parfum loui dr kemasan yg lama sampe yg br tetep bertahan d loui krn secinta itu sm wanginya n thank u giftnya dpt iliad
SAFF&CO,Loui,X***r,5,2 bulan lalu,Paket sudah sampai dengan selamat.packing nya rapih.order ke dua kalinya . Wanginya enak suka banget
SAFF&CO,Loui,M***z,5,6 hari lalu,udh pke dari packagingnya msh item. wangi fresh florals elegant gt. bagus buat dipake ngantor
SAFF&CO,Loui,J***g,5,5 bulan lalu,aromanya bikin nyaman dan bersihhh puas bangett🤗😍
SAFF&CO,Loui,C***w,5,5 bulan lalu,enaaakkkkk bgt wanginyaaaa tahan lamaaaaaa nempel dibbajuuu
SAFF&CO,Loui,A***l,5,4 bulan lalu,"Alhamdulillah paket aman walaupun kotaknya udah penyok, tetapi barang aman"
SAFF&CO,Loui,M***d,5,Lebih dari 1 tahun lalu,wanginya enak packaging bagus sekali
SAFF&CO,Loui,berliana,5,Lebih dari 1 tahun lalu,Terimakasih tokped dan mandiri❤️
SAFF&CO,Loui,M***n,5,2 bulan lalu,"Wangi nya enak, packaging cakeupp.. kmrn beli pake promo tiktok cuma 90 ribuan aja 🥰"
SAFF&CO,Loui,E***w,5,2 bulan lalu,"packaging nya lucuuu, wangi nyaa duh best bgttt deh dan pengiriman juga cepattt💖"
SAFF&CO,Loui,R***n,5,8 bulan lalu,Wangi yang ini oke... Wangi floral tapi aku rasanya kaya angrek gitu .. Bonusnya wanginya agak kurang familiar sih...
SAFF&CO,Loui,B***a,5,5 bulan lalu,"wanginya enakk dan tahan lamaa, dry down nya powdery gituu. sukaaa!!!"
SAFF&CO,Loui,L***i,5,3 bulan lalu,"Wanginya awet & enak, dapet free shower option Segede itu pula🥰"
SAFF&CO,Loui,Q***i,5,2 bulan lalu,Suka banget sama aromanya seger gtu🥰dapet freenya lucu packagingnya mini thx🤏🏼
SAFF&CO,Loui,P***a,5,4 bulan lalu,"kayak nya udh 2 tahun aku berlabu pda loui, i love loui banget😔😔😔🩷🩷🩷🩷🫂 cantik bgt botol nya, tapi agak makan tempat ya kalo bawa ditas😞 TAPI I ALWAYS LOVE LOUI🫶🏻🫶🏻🫶🏻🤤🥹"
SAFF&CO,Loui,G***c,5,4 bulan lalu,Kualitas produk: Bagus Sangat suka wangi loui Packing yg baru makin sedikit isinya berat dikemasan
SAFF&CO,Loui,L***o,5,4 bulan lalu,"wangi floral yang cantiii, ada hint madu sedikit kl menurutku. agak citrusy dikit???"
SAFF&CO,Loui,B***b,5,4 bulan lalu,"Paket dah sampe lom d buka krn untuk stock sangking sukanya ma wangi loui udah 2thn lebih pk ini gk mw gnt"" lg krn wanginya bikin PD"
SAFF&CO,Loui,I***x,5,4 bulan lalu,Barang sdh di terima saff & co LOUI bundling Troupe...ya GK usah di ragukan lg scent SPL nya. hny ekspedisi nya agak lambat
SAFF&CO,Loui,Y***t,5,4 bulan lalu,"Packing bagusss, kemasan gemass karna kemasan baru. Wanginya enak"
SAFF&CO,Loui,Dewi,5,8 bulan lalu,"Wanginya enak cm packagingnya engga bngtt Gede bngt dan makan tempat jd ga bisa dibawa ke tas kecil Lbh enak packaging lama,ringkes dan bs dibawa kmna2 Ini mah packagingnya kyk pngn gebukkin orang gede bener"
SAFF&CO,Loui,N***o,5,4 bulan lalu,"Favorit parfum aku banget Wanginya soft floral, kaya cewe baik gitu"
SAFF&CO,Loui,C***a,5,3 bulan lalu,"keracunan sama temen nyoba semprot ditangan ko kaya enakk, dan bener ajaa benerann enakkk bgttt loui sam irei leima bakalan jd favo aku dehhh"
SAFF&CO,Loui,T***s,5,3 bulan lalu,"Rapih kemasannya, botolnya keren juga,wanginya seger.....trims toko dan bang kurir"
SAFF&CO,Loui,R***e,5,3 bulan lalu,"Ini favoritku, wanginya awet, di bw mandi jg msh wangi"
SAFF&CO,Loui,E***v,5,2 bulan lalu,"Kualitas produk: sangat bagus seperti yang tertulis di deskripsi, bagus banget dan cocok"
SAFF&CO,Loui,Mamaii,5,2 bulan lalu,"pertama nyoba beli yg size travelnya, eh ketagihan, belilah yg besar... wangi nya cocok.."
SAFF&CO,Loui,N***b,5,3 bulan lalu,"Cocok bagi pecinta yg Wanginya segarr,, gk ada manis2 nya."
SAFF&CO,Loui,S***w,5,8 bulan lalu,"WANGI BANGETTT, kayak??? bau bau cewee elegant gt, makin lama makin wangi, terus tahan lama bgt... swmprot di baju uda 4hari masi ada baunyaa🥺🤍🤍 aampe dinotice tmn tmn haha😭 MANA YG LOUI INI LUCU BGT LG TEMPATNYAA, warnanys soft kayak yg beli (ak WKWK) IH JNTINYA EANKK, GA NYESEL CO LOUI🤍"
SAFF&CO,Loui,X***t,5,1 bulan lalu,"wangi bunga, mewah dan unique. Dari dulu selalu pake loui"
SAFF&CO,Loui,U***w,5,2 bulan lalu,Kualitas produk cukup baik karena ketahanan lebih dr 6 jam..
SAFF&CO,Loui,B***e,5,1 bulan lalu,Dari Perdana coba saff&co langsung jatuh cinta.. Suka bgd sama wanginya Beli pas 6.6 beli satu gratis 1 Troupe
SAFF&CO,Loui,M***q,5,1 bulan lalu,Pakai sudah sampai dengan selamat untuk wanginya enak seger kok nggak bisa deskripsiin cuman untuk aku ini cocok sih
SAFF&CO,Loui,W***z,5,1 bulan lalu,"Ini kali ketiga beli parfume dari saff and co, wanginya enak, packing nya bagus"
SAFF&CO,Loui,H***m,5,3 minggu lalu,"aku repurchase varian loui karena emg sesuka itu ama wanginya, ga nyangka dong pas co yg kesekian kalinya dapet free troupe😍"
SAFF&CO,Loui,I***m,5,1 bulan lalu,"Lama banget datangnya🥺 tp gpp, krna aromanya bikin aku jatuh cinta waktu pertama kali nyoba d toko hehe😍"
SAFF&CO,Loui,H***m,5,2 minggu lalu,Loui wanginya gk usah d ragukan lg wangi mewah n aku dah sering beli ini buat stock
SAFF&CO,Loui,M***b,5,1 minggu lalu,"Kualitas produk: Baik Semoga wanginya awet tahan seharian, pesenan cepet banget sampenya 😍"
SAFF&CO,Loui,S***b,5,1 minggu lalu,Kualitas produk: Parfumnya enak banget tahan lama lumayan laaa trss oke ajaa
SAFF&CO,Loui,U***k,5,5 bulan lalu,Punya decant nya tapi sesenang itu sama bau loui🥹❤️
SAFF&CO,Loui,A***t,5,4 bulan lalu,pembelian ke sekian dan masi variant yg sama yaitu Loui🥰
SAFF&CO,Loui,B***n,5,7 bulan lalu,"WANGINYAA ENAKK BGTTT APALAGI KALO UDAH LAMAAA DI PAKEEE, WANGINYAAA FRESHH FLOWER 🫰🏻🫰🏻🫰🏻🫰🏻💋💋"
SAFF&CO,Loui,Y***o,5,6 bulan lalu,"pengiriman super duper cepat, kemasan super aman. makasihhhh"
SAFF&CO,Loui,S***o,5,7 bulan lalu,Mantap dan wanginya semerbakkk tahan lama🥰😍
SAFF&CO,Loui,U***e,5,5 bulan lalu,Gabisaa berpaling dari parfum inii pokoknyaa luvv!!!
SAFF&CO,Loui,J***a,5,1 bulan lalu,Belom berpindah kelain hati Loui masih di hati😄
SAFF&CO,Loui,S***a,5,2 bulan lalu,Smells sooo good and the packaging is superrr cute🥰
SAFF&CO,Loui,Q***o,5,2 bulan lalu,Repurchase terus aku klo Loui . Cuma srek nya di packaging yg item akuu . 🤭
SAFF&CO,Loui,V***c,5,2 bulan lalu,"mantapp siihhh ini , dapat hargaaa promo buy 1 get 1 lagi , gak nyeselll sihh , cuma nyesel beli cuma 1 🤭"
SAFF&CO,Loui,R***v,5,4 bulan lalu,wangi banget produknya aku suka. bagus pacakging nya thanks min
SAFF&CO,Loui,P***f,5,3 bulan lalu,Product quality: wangi bgt tahan lama wanginyaaa best pokoknya 🥺💞💞
SAFF&CO,Loui,G***e,5,3 bulan lalu,"Orderan ke 4, wanginya seger, da wangi bunga nya..."
SAFF&CO,Loui,Y***m,5,2 bulan lalu,"Dapet buy 1 get 1 full size troupe, semoga ccok sih SMA wangi2nya mana dapat hrg 143rb mantap"
SAFF&CO,Loui,K***i,5,1 bulan lalu,Kualitas produk: Bagus Cuman kardus nya meleyot parah tapi overall bagus😁
SAFF&CO,Loui,I***z,5,1 bulan lalu,Product quality: baguss ini repurchase yg gede suka bgt sama wanginya
SAFF&CO,Loui,Y***k,5,1 bulan lalu,Kualitas produk: wangi segar tahan lama recommended
SAFF&CO,Loui,Q***w,5,1 bulan lalu,"Beli varian loui dpt yg troupe. Ternyata yg varian troupe enak juga. Favoritku sih loui, chno dan troupe dech skrg..."
SAFF&CO,Loui,L***s,5,1 bulan lalu,Suka dengan aroma wangi nya...dejavu waktu kerja di malaysia
SAFF&CO,Loui,S***s,5,3 minggu lalu,"Enak bersih murah polllllllll pas banget dapat promo yang mantap, bakal repeat order sihhhhhhhhhhhhh Product quality: Good"
SAFF&CO,Loui,X***a,5,1 minggu lalu,Wanginya tetep sama tp lebih suka pakaging lama bisa masuk tas
SAFF&CO,Loui,F***c,5,1 minggu lalu,Sesuai deskripsi.. hanya saja katanya bakal dapat gratisan tapi sayangnya ga dikirimin
SAFF&CO,Loui,Prissilia,5,Lebih dari 1 tahun lalu,Salah satu EDP floral terbaik 😍
SAFF&CO,Loui,V***c,5,1 bulan lalu,Parfum kebanganggananndhfkfkbdjdnbdkdndhdndgndkdndbdudbf fjflndf
SAFF&CO,Loui,T***m,5,3 bulan lalu,"belii sejak 2023 sampe ganti packaging dan akhirnya ada travel sizeeee nyaa, lovee bangettttttt, wanginya tahan seharian dan bikin di notice semuaaa orangg, fix everyoneee haruss cobaainnn LOUIIII inii karna emang semantulitii ituuu plissssssss, mau ukuran gedeee HAHAHAHAH maaf ngelunjakkk🙏🙏🙏🙏❤️"
SAFF&CO,Loui,D***w,5,3 bulan lalu,Wanginya enak bangettttttttt! Favorite aku udah abis berbotol botol😍
SAFF&CO,Loui,G***r,5,8 bulan lalu,Kualitas produk: Terbaik saff & co ga pernah mengecewakan
SAFF&CO,Loui,L***k,5,8 bulan lalu,"Ini wanginya kaya tonic Rambut NR, tapi enak enak aja"
SAFF&CO,Loui,G***y,5,1 bulan lalu,"Pas promo b1g1 keren dpt 2, hoki banget walau bbrp hari sblmnya sempet beli 1 harga normal sih🫠"
SAFF&CO,Loui,A***i,5,2 bulan lalu,bagus banget wangi cocok banget di aku next order lagi gamau coba yg lain wkwkwkwkkwk loui debest dah
SAFF&CO,Loui,S***d,5,2 bulan lalu,Oke sih produk nya cuman pas ditrima kotak besar nya udah kebuka bagian atas
SAFF&CO,Loui,L***q,5,2 minggu lalu,"Sudah sampai nihh yg ditunggu2, favorit bnget parfume saf n co🥰🥰"
SAFF&CO,Loui,H***p,5,4 hari lalu,"Enak baunya, pengirimannya juga gak ada masalah. Terima kasih.."
SAFF&CO,Loui,G***r,5,2 bulan lalu,"Cantik bentuknya, wanginya jg enak banget makasih"
SAFF&CO,Loui,sfzahra,5,Lebih dari 1 tahun lalu,"wangii bgt huft setelah research sana sini baunya kayak apa, puass bgt sesuai sm yg aku mau, lovvv bgt loui 😁😁 apalagi dpt tester, sukaaa"
SAFF&CO,Loui,M***a,5,Lebih dari 1 tahun lalu,"Udah nyoba beberapa variannya, tapi tetep Loui juaranya 💜 minusnya mungkin packagingnya ya, sepertinya perlu pakai kemasan yang transparan supaya pengguna juga ngira-ngira habisnya kapan"
SAFF&CO,Loui,Paskhalis,5,Lebih dari 1 tahun lalu,"pengiriman cepat,parfum tiba dengan aman,packaging menarik"
SAFF&CO,Loui,hasby,5,Lebih dari 1 tahun lalu,"awal semprott agak kuattt wangi ny, tapi lama"" kalem bunga nyaa"
SAFF&CO,Loui,m***y,5,Lebih dari 1 tahun lalu,"makasih min, dikasih tester yg varian morfosia yg ternyata baunya enak bgt aseli"
SAFF&CO,Loui,k***n,5,Lebih dari 1 tahun lalu,"wangi sesuai ekspektasi, wanginya samar samar engga yg bikin sakit hidung, tapi tetep awet 👍🏻👍🏻👍🏻 plus dapet bonus ostara"
SAFF&CO,Loui,Anis,5,Lebih dari 1 tahun lalu,"barang mendarat dengan selamat, terima kasih kepada kakak penjual, sukses selalu, aamiin"
SAFF&CO,Loui,f***d,5,Lebih dari 1 tahun lalu,"wanginya pas, lembut ga nyengat,, pengiriman aman👍"
SAFF&CO,Loui,Saidah,5,Lebih dari 1 tahun lalu,parfum lokal terbaiiikkkk.. udah berapa kali beli saff n co. tapi favoritku SOTB dan LOUI 🥰
SAFF&CO,Loui,Raida,5,Lebih dari 1 tahun lalu,"Wanginya soft berasa jadi perempuan lembut, anggunly, bijaksana, dan classy."
SAFF&CO,Loui,E***n,5,Lebih dari 1 tahun lalu,"pangiriman cepat, aman, produk original dan masih segel, wangi nya cocok untuk wanita"
SAFF&CO,Loui,r***y,5,Lebih dari 1 tahun lalu,aww dah sampaiii mana dpt harga promo thenkies juga kak testernyaa luv sekali😍
SAFF&CO,Loui,Qonita,5,Lebih dari 1 tahun lalu,"Terimakasih sudah diterima dengan baik. Terimakasih juga tester parfume ny. First time nyobak yg varian ini, semoga cocok ya ☺️ Pengiriman lumayan cepat. Kaget banget kardusnya gede banget 😂"
SAFF&CO,Loui,a***a,5,Lebih dari 1 tahun lalu,Alhamdulillah nemu wangi parfum yg cocok. Sesuai dgn review nya. Berkali beli yg merk lain dgn klaim wangi lembut tapi ttp aja pas dicoba nyengat bgt. Loui ini wanginya ga nyegrak saat awal di semprot kayak langsung wangi bunga lembut aja. Alhamdulillah jodoh
SAFF&CO,Loui,A***i,5,Lebih dari 1 tahun lalu,varian loui wanginya seger kaya wangi sabun jadi berasa kaya abis mandi terus hahah
SAFF&CO,Loui,K***y,5,Lebih dari 1 tahun lalu,"kalo awal2 agak strong, kalo dah brp jam di pakek baru terasa soft tex"
SAFF&CO,Loui,A***i,5,Lebih dari 1 tahun lalu,"Packing bagus dan aman, untuk produknya awetnya wangi tahan lama, dapet bonusannya juga mantapss"
SAFF&CO,Loui,f***a,5,Lebih dari 1 tahun lalu,cintaaaaaaa sama bau ini enak bgt dipake sehari hari
SAFF&CO,Loui,keyla,5,Lebih dari 1 tahun lalu,"wanginya enak banget, terus tahan lama & menyebar walaupun cuma semprot 2x ajaaa, thanks."
SAFF&CO,Loui,J***a,5,Lebih dari 1 tahun lalu,"Keren, pengiriman cepat, mantap bener. Wanginya juga mantapsoul"
MYKONOS,Royal Ispahan,V***q,5,1 bulan lalu,"Kualitas produk: Original, bagus bangettt Deg degan pas ikut war buat dapetin ini alhamdulillah dapet 2 pcs royal ispahan 100ml nya, seneng bangetttt, nyari di offline pada sold, kalau pun ada harga nya gak masuk akal. Dapet di officialnya dengan harga yang lebih murah 290ribuan aja hihi, suka banget sm aromanyaaa"
MYKONOS,Royal Ispahan,C***w,5,8 bulan lalu,"Kualitas produk: Terbaik Wangi nya itu manis, dan enak di hidung aroma nya yg khas dari Mykonos asli gacor parah"
MYKONOS,Royal Ispahan,I***t,5,1 bulan lalu,"Kualitas produk: Original, bagus banget Deg degan pas ikut war buat dapetin ini alhamdulillah dapet 2 pcs royal ispahan 100ml nya, seneng bangetttt, nyari di offline pada sold, kalau pun ada harga nya gak masuk akal. Dapet di officialnya dengan harga yang lebih murah 290ribuan aja hihi, suka banget sm aromanyaaa"
MYKONOS,Royal Ispahan,V***p,5,8 bulan lalu,Blind war royal ispahan ternyata ga kecewa dengan wanginya cocok dengan seleraku yang kalem
MYKONOS,Royal Ispahan,U***j,5,8 bulan lalu,Suka dengan wanginya yang soft dan kalem war kmrn dapet 3 botol lumayan buat stok
MYKONOS,Royal Ispahan,T***o,5,8 bulan lalu,"Wangi sih cuman kurang cocok aja di laki laki, terlalu manis overall ok sih👌"
MYKONOS,Royal Ispahan,C***r,4,8 bulan lalu,"Kualitas produk: packagingnya cantik, wanginya jg lumayan tp keknya aku better ambil varian lain soalnya lebih suka yg hint manis creamy milky gtu, buat yg royal ispahan sebenernya ok jg cuma terlalu overproud bagi aku"
MYKONOS,Royal Ispahan,J***t,5,8 bulan lalu,"Akhirnya dapat juga 50ml, ditunggu 100ml restocknya kak. Dapat gratisan kecil silent whisper enak banget awalnya kaya parfum laki-laki tapi setelah berapa menit parfumnya kaya ada bedak baby, enak seger banget buat dipantai enak, sama siang hari rekomendasi ."
MYKONOS,Royal Ispahan,H***t,5,5 bulan lalu,"ini toh wanginya sih parfum ghoib.. Ternyata aku gk suka sma wanginya 😭 padahal dah nyetok smpe 3pcs yg 100ml sma 1pcs yg 50ml krna dpt pas ikut war, tapi ternyata aku gk suka sma wanginya.. Krna aku kebetulan sukanya sma parfume yg manis bkn yg seger 🥹 Klo ini kyak bedak bayii wanginya.."
MYKONOS,Royal Ispahan,T***c,5,8 bulan lalu,"Akhirnyaaa sampe jg parfum davina karamoy, bau leci milky rose bener sih mirip delina . Aku taroh Rohan ini di nomer 3, top 1 aku tetep satin blanc 😁 Kualitas produk: Wanginya nyebar , aku suka dry downnya"
MYKONOS,Royal Ispahan,I***x,5,8 bulan lalu,"Setelah nunggu beberapa hari, akhirnya varian terbaru merapat dengan aman. Wanginya gak pernah gagal selalu suka varian dari mykonos 👍"
MYKONOS,Royal Ispahan,Y***d,5,2 hari lalu,Kualitas produk: Sangat bagus Mendarat dengan selamat di pontianak Ikut war pas restock 7.7 alhamdulillah dapet Aku udah nyetok 3 royal ispahan 100ml di rumah untuk pemakaian pribadi Sesuka itu sama royal ispahan awet anggun cantikkk pokoknya SUKAAAA BANGETTT
MYKONOS,Royal Ispahan,U***o,5,8 bulan lalu,"Sampai dengan aman, dan kemasannya juga bagus gak penyok parfumnya juga aman di dalamnya"
MYKONOS,Royal Ispahan,U***y,5,8 bulan lalu,"enak bgtt wanginyaa, pliss admin stok yg banyak dong ukuran 100ml nya😭😭 capek bgtt ikutan war selalu gk kebagian"
MYKONOS,Royal Ispahan,Q***g,5,8 bulan lalu,"Pengiriman cepat meskipun po, pengemasan sangat aman, seneng banget kebagian parfum ini di war, baru coba royal ispahan semoga cocok.."
MYKONOS,Royal Ispahan,S***t,5,1 bulan lalu,"wangi, bagus dan sesuai ekspetasi aku cmn di pengiriman kalo bsia jgn po po ya min karena lama bgt ak gk sbr nunggunya wkwkw"
MYKONOS,Royal Ispahan,H***u,5,5 bulan lalu,Ternyata aku gk suka sma wanginya 😭 Dah sampe nyetok 3pcs yg 100ml sma 1pcs yg 50ml krna dpt pas ikut war tapi ternyata gk suka sma wanginya 🥹
MYKONOS,Royal Ispahan,Q***v,5,8 bulan lalu,"Kualitas produk: Aaa suka🥰, dpt bonus decant silent whisper lagi racun gk tu jd pengen beli juga"
MYKONOS,Royal Ispahan,C***t,5,8 bulan lalu,Wanginya enak girly bgtt.. next mau cobain yg lain
MYKONOS,Royal Ispahan,J***y,5,8 bulan lalu,Semerbak bunga-bunga ❤️🌺🌷
MYKONOS,Royal Ispahan,H***h,5,3 hari lalu,setelah menunggu ber hari hari akhirnya sudah sampai juga mykonos royal ispahan yang 100ML nya. Thanks mykonos sukses selalu 🙏
MYKONOS,Royal Ispahan,J***i,5,5 bulan lalu,"Kecanduan banget sama parfum ini wanginya tahan lama dan juga ninggalin jejak, pengemasan sangat aman, pengiriman juga cepat, seneng dapat yang 50mL meskipun yang 100mL ga kebagian.."
MYKONOS,Royal Ispahan,A***k,5,1 bulan lalu,"Wanginya mampu memberikan kesan elegan tanpa terasa berlebihan, sehingga mudah disukai oleh banyak orang. Proyeksi aromanya cukup baik dan daya tahannya memuaskan untuk penggunaan harian."
MYKONOS,Royal Ispahan,K***j,5,5 bulan lalu,Alhamdulillah sampe dengan selamat Vial musk aura
MYKONOS,Royal Ispahan,L***f,5,8 bulan lalu,"Anjay akhirnya dapat royal ispahan yg 100 ml. Wangi banget lah, kalo yg 100ml ml mah gak takut kehabisan, yg 5ml beli 2 berasa kurang euy, and yesss wangi nya nyegerin bgt😍😍😍 berasa mandi mawar tapi ada aroma milkynya gitu. Mantep deh Kualitas produk: Wangi bisa sampai berjam-jam kalo diruangan ber ac"
MYKONOS,Royal Ispahan,K***y,5,8 bulan lalu,Kualitas produk: sangat baik Baru datang langsung aku buka dan review. Pantes aja disukain semua orang dan rebutan. Wanginya kacau siihh sweet banget. Aku sukaaaa bangeet ini bakalan jadi parfum favorit. Dan kalau habis bakalan repurchase. Ada wangi rosenya iihhh enak bangeet. Wanginya bikin mood bagus.
MYKONOS,Royal Ispahan,V***o,5,8 bulan lalu,"Ternyata gini baunya. Nggak terlalu rose kok, malah fruity leci dan powderynya yang bikin enak. Bedak bunga + leci lah. Unik. Kemasan oke banget, botol magnetic, dapat vial silent whisper 🔥 mantap."
MYKONOS,Royal Ispahan,D***j,5,8 bulan lalu,"Kualitas produk: Bagus Alhamdulillah,, akhirnya paket yg aku tunggu2 udda datang,,btw ini orderan aku yg k 2xnya utk parfum yg ke 3,, wanginya bnar2 enak bgt,, packing nya rapi, bubble wrap nya tebal pisan,di tambah di kasih bonus lagi, pokoknya mah terbaik.. terimakasih ya min.."
MYKONOS,Royal Ispahan,H***r,5,8 bulan lalu,"Harumnya tuh bener2 cantik gitu loh, seger creamy tapi ga eneg sama sekali. Akhirnya di tangan juga, hasil war masih untung dapet yg 50ml, semoga nanti bisa dapet yg 100ml. Baru kali ini tertarik war sebuah parfum wkwk. Masih dapet decant yg Sansa, ternyata harumnya jg enak, racun bgt. Tysm seller"
MYKONOS,Royal Ispahan,A***d,5,5 bulan lalu,"dapet hasil ngewar langsung dikirim gapake lamaa, akhirnya dapet jugak wanginya sweet fruity dan ada milkynya gituu tapi ga yg medok"
MYKONOS,Royal Ispahan,Y***d,5,8 bulan lalu,Akhir nya datang juga kesayangan aku … 💋
MYKONOS,Royal Ispahan,N***c,5,8 bulan lalu,Geloooo dapat 100 ml cuyyyy
MYKONOS,Royal Ispahan,C***y,5,8 bulan lalu,"Wangi ENAK BANGETTT, Ga bikin pusing🥺."
MYKONOS,Royal Ispahan,Q***m,5,9 bulan lalu,"Bagus bgt, enak bbt wanginya, 😍😍😍 ketahanan belum tau, baru di coba , mudah2an tahan lama Kualitas produk: Bagus,wangi elegan, mewah ,berkelas ,kaya wangi mahal"
MYKONOS,Royal Ispahan,O***z,5,9 bulan lalu,"Kualitas produk: Pengiriman po semingguan, untuk aroma sopan kalem sweet creamy enak banget👍👍👍"
MYKONOS,Royal Ispahan,I***u,5,1 bulan lalu,"ikut war dan po akhirnya dikirim jg setelah 2 minggu lebih 🥹 senang sekali! ternyata tutup nya magnetic yaa hihi lucu dehh, tp syg packaging nya kurang safety walau alhamdulillah nya sampe dgn aman (satu lapis bubble wrap). maybe mykonos should consider this to be more fairly the price and wait 💞"
MYKONOS,Royal Ispahan,P***d,5,5 hari lalu,Barang sesuai wanginya juga enak tapi aga kurang suka di spray awal enak waktu dry down nya ya bisa di bilang menengah akhir wanginya mantap
MYKONOS,Royal Ispahan,E***z,5,5 bulan lalu,Perdana ikut war parfum Wanginya mewah Pengiriman sangat cepat
MYKONOS,Royal Ispahan,U***m,5,2 hari lalu,Produk yang sesuai packaging yang bagus
MYKONOS,Royal Ispahan,A***n,5,2 bulan lalu,"FINALLY SETELAH 4X GAGAL, YANG KE 5 BISA JUGA DAPAT!!!! WORTH TO BUY BGT SCENT NYA + BOX NYA PREMIUM BGT LAGI🤩 AMIN NEXT TIME BISA DAPAT LAGI YG 100ml Product quality: kualitasnya memang ngga perlu diragukan lagi apalagi SPL nya pas aku pake mmg 1000/10"
MYKONOS,Royal Ispahan,N***q,5,2 bulan lalu,Kualitas produk: bagus banget mantab tahan lama di kulit dan di baju
MYKONOS,Royal Ispahan,N***w,5,5 bulan lalu,Gilaa si ngikutin yang di pake davina beneran sewangiii ituuuu sukaaaaa luv banget😭❤️hasil war sendiri pas 2.2😻
MYKONOS,Royal Ispahan,H***m,5,1 bulan lalu,Barang bagus dengan harga terjangkau dpaat kualitas lebih baik
MYKONOS,Royal Ispahan,T***y,5,9 bulan lalu,"Kualitas produk: Wangi cewe banget cocok untuk cewe, ada Fruity dan manis"
MYKONOS,Royal Ispahan,Q***r,5,9 bulan lalu,"Wangi cewe banget cocok untuk cewe, ada Fruity dan manis"
MYKONOS,Royal Ispahan,R***s,5,8 bulan lalu,"Mantap banget wanginya, cewek banget, Istri lgsg suka ama wanginya"
MYKONOS,Royal Ispahan,M***h,5,8 bulan lalu,"Mirip delina. Tester nya dpt silent whisper lbh suka silent whisper. Kalau royal ispahan. Mirip delina aku kurang suka delina. Sm bener dngn delina 11 12 Ini versi low budget. Kalau yg suka delina pasti suka ini lembut banget. Aku suka yg agak strong, sprt silent whisper, aproditi, utopia,yg strong"
MYKONOS,Royal Ispahan,X***b,5,8 bulan lalu,"Wangi tahan lama,cuma di hidung saya kurang pas wanginya😀lain orang lain pendapat kan tp ttp best kok"
MYKONOS,Royal Ispahan,W***j,5,8 bulan lalu,"real keberuntungan sih ini, ngewar pertama kali dlm seumur hidup lsg dpt. awalny gak expect tinggi karna gapernah dpt, pas tgl launching kmrn bnr2 gong bgt, udh punya varian 15ml lama bgt dari sblm viral mmg wangi poll sampe di notice org karna seawet dan spl juara sih. galama viral eh goib❤️"
MYKONOS,Royal Ispahan,L***x,5,8 bulan lalu,Cihuyyyyy🌺🌺🌺
MYKONOS,Royal Ispahan,N***j,5,5 bulan lalu,"Kualitas produk: Spl dar der dor, parfume wajib cewek punya"
MYKONOS,Royal Ispahan,N***x,5,8 bulan lalu,"Royal ispahan wanginya best banget, terus dapet tester SANSA eh lebih GONGGGG lagi dong wanginya 😭😭😭😭"
MYKONOS,Royal Ispahan,Q***p,5,8 bulan lalu,Suka sama wangi bunga mawar lembut githuu😍😍😍 Tunggu 100 ml nya restok Kualitas produk: Bagus....Wangiii....
MYKONOS,Royal Ispahan,V***r,5,9 bulan lalu,Alhamdulillah akhirnya kebagian. Suka banget sama wanginya. 🩷🩷
MYKONOS,Royal Ispahan,M***a,5,8 bulan lalu,"sesuka itu sama royal ispahan deh yang 15ml aku udah pake enak baneet, lovee bangeet royal ispahan"
MYKONOS,Royal Ispahan,H***g,5,4 bulan lalu,"Sampai dengan selamat, skrng packingan Mykonos makin oke dan makin aman"
MYKONOS,Royal Ispahan,N***y,5,5 bulan lalu,akhirnya dapet nge war dari hit n run setelah gagal di restock 2.2😭 wangiii enakk sukaa😍
MYKONOS,Royal Ispahan,O***x,5,8 bulan lalu,Wangi bngt dan yaps slma ini nge’war royal ispahan akhirnya dapet jga kmren cman dpet yng 10ml
MYKONOS,Royal Ispahan,G***z,5,8 bulan lalu,Akhirnya dateng jugaaa😍😍 Wanginya enakk bgt🫶🏻🫶🏻
MYKONOS,Royal Ispahan,R***u,5,8 bulan lalu,Alhamdulillah akhirnya paket datang realpict makasih seller sukses berkah usahanya dan bang kurir sukses dan sehat
MYKONOS,Royal Ispahan,S***r,5,8 bulan lalu,"benerr beneerr wangii bangeet, wangi maniss gituuu sukaakkkk💗💗💗💗"
MYKONOS,Royal Ispahan,I***o,5,8 bulan lalu,Akhirnyaaaa hasill warrr 🥰🥰🥰🥰🥰❤️❤️ enak banget my favorite
MYKONOS,Royal Ispahan,R***i,5,5 bulan lalu,"sedih sii ga dapet war yg 100ml, tapii gapapaa untungnya dapett yg 50ml tetep happyyyyyy 🩷🩷"
MYKONOS,Royal Ispahan,V***d,5,4 bulan lalu,SECINTA ITU SMA ISPAHAN💗🫰🏻 dari yang mungil smpe yg gede💗💗💗
